key,jp,ko,vi
<!MissingKey:4207:45番電車の、普通ではない環境のせいで、コニアルのいたずらのせいで、体を、重ねたと。「彼女もまた」、俺のように、考えていたのだろうか？>,45番電車の、普通ではない環境のせいで、コニアルのいたずらのせいで、体を、重ねたと。「彼女もまた」、俺のように、考えていたのだろうか？,"45번 전차의 일반적이지 않은 환경 때문에, 코니알의 장난 때문에 몸을 섞었다 라고. '그녀 역시' 나같이 생각했던 걸까?",45番電車の、普通ではない環境のせいで、コニアルのいたずらのせいで、体を、重ねたと。「彼女もまた」、俺のように、考えていたのだろうか？
<!MissingKey:4208:45番電車の、主人。>,45番電車の、主人。,45번 전차의 주인.,45番電車の、主人。
<!MissingKey:4209:…あ、あの…何ですか、これは。>,…あ、あの…何ですか、これは。,..저 저기.. 뭔가요 이건.,…あ、あの…何ですか、これは。
,,,
<!MissingKey:4211:ゆっくりと、震える心で、彼女の、口の穴の中へ、ちんぽを、入れる。>,ゆっくりと、震える心で、彼女の、口の穴の中へ、ちんぽを、入れる。,천천히. 떨리는 마음으로 그녀의 입구멍 안으로 자지를 집어 넣는다.,ゆっくりと、震える心で、彼女の、口の穴の中へ、ちんぽを、入れる。
,,,
<!MissingKey:4213:あっ…そこ…熱いちんぽ、一気に、入ってきちゃう…>,あっ…そこ…熱いちんぽ、一気に、入ってきちゃう…,아앗.. 거기.. 뜨거운 자지 단숨에 들어와버려..,あっ…そこ…熱いちんぽ、一気に、入ってきちゃう…
<!MissingKey:4214:私も…事務の仕事をするだけなので。>,私も…事務の仕事をするだけなので。,저도.. 사무 업무를 할 뿐이라.,私も…事務の仕事をするだけなので。
<!MissingKey:4215:あまり、効果がないようです。>,あまり、効果がないようです。,별 효과 없는 거 같아요.,あまり、効果がないようです。
<!MissingKey:4216:暴力的な、お尻のボリューム感と、続く、細い腰を見ていると、俺も、ちんぽに、相当な血が上る。>,暴力的な、お尻のボリューム感と、続く、細い腰を見ていると、俺も、ちんぽに、相当な血が上る。,"폭력적인 엉덩이의 볼륨감과, 이어지는 가는 허리를 보고 있으니 나 역시 자지에 상당한 피가 쏠린다.",暴力的な、お尻のボリューム感と、続く、細い腰を見ていると、俺も、ちんぽに、相当な血が上る。
<!MissingKey:4217:…その情念が、コニアルにも、効果があるのでしょうか？>,…その情念が、コニアルにも、効果があるのでしょうか？,..그 정념이 코니알에게도 효과가 있을까요?,…その情念が、コニアルにも、効果があるのでしょうか？
,,,
<!MissingKey:4219:早く…早く、着けてください！>,早く…早く、着けてください！,어서..어서 차 주세요!,早く…早く、着けてください！
<!MissingKey:4220:熱くて、ねっとりした中が、詳しく、感じられる…？じっと、寝ていても、いいぞ…全身の力を、抜いて。>,熱くて、ねっとりした中が、詳しく、感じられる…？じっと、寝ていても、いいぞ…全身の力を、抜いて。,뜨겁고 끈적한 안쪽이 자세하게 느껴져?.. 가만히 누워 있어도 돼.. 온몸에 힘을 빼고.,熱くて、ねっとりした中が、詳しく、感じられる…？じっと、寝ていても、いいぞ…全身の力を、抜いて。
<!MissingKey:4221:さあ…それよりは、勘、かな。>,さあ…それよりは、勘、かな。,글쎄.. 그렇다기보단 감 일까나.,さあ…それよりは、勘、かな。
,,,
<!MissingKey:4223:執事は初めてなんだから、順番に教えてあげるよ。>,執事は初めてなんだから、順番に教えてあげるよ。,집사는 처음이니까 차례대로 알려 줄게.,執事は初めてなんだから、順番に教えてあげるよ。
<!MissingKey:4224:たくさん溜まってるんだね？いいよ！>,たくさん溜まってるんだね？いいよ！,많이 쌓였구나? 좋아!,たくさん溜まってるんだね？いいよ！
<!MissingKey:4225:この状況でも、私たちの心配をしてくださるなんて…>,この状況でも、私たちの心配をしてくださるなんて…,이 상황에서도 우리 걱정을 하다니..,この状況でも、私たちの心配をしてくださるなんて…
<!MissingKey:4226:そんなこと言ってたら、何も、信じられなくなるぞ。>,そんなこと言ってたら、何も、信じられなくなるぞ。,그렇게 따지면 아무것도 믿을 수 없게 돼 버려.,そんなこと言ってたら、何も、信じられなくなるぞ。
<!MissingKey:4227:これは、外を飛んでいた、私の…パンツです。>,これは、外を飛んでいた、私の…パンツです。,"이건, 밖에 날아다니던 제.. 팬티에요.",これは、外を飛んでいた、私の…パンツです。
<!MissingKey:4228:え？ですが、あのお財布の中に、一緒に撮った写真は…>,え？ですが、あのお財布の中に、一緒に撮った写真は…,네? 그치만 그 지갑 속에 같이 찍은 사진은..,え？ですが、あのお財布の中に、一緒に撮った写真は…
,,,
,,,
<!MissingKey:4231:うに丼>,うに丼,우니동,うに丼
<!MissingKey:4232:あたしが、あの時言ったことを、本気で、信じていたんだな。…この電車じゃなかったら、あの二人と、縁が結ばれることはないと、言ったよな？>,あたしが、あの時言ったことを、本気で、信じていたんだな。…この電車じゃなかったら、あの二人と、縁が結ばれることはないと、言ったよな？,내가 그때 한 말을 진심으로 믿고 있었구나. ..이 전차가 아니었으면 그 둘과 인연이 될 리 없다고 했지?,あたしが、あの時言ったことを、本気で、信じていたんだな。…この電車じゃなかったら、あの二人と、縁が結ばれることはないと、言ったよな？
<!MissingKey:4233:…どう思う？>,…どう思う？,..어떻게 생각해?,…どう思う？
<!MissingKey:4234:何日間か、一番の話題だったのに…全部、お前がやったことだったなんて…>,何日間か、一番の話題だったのに…全部、お前がやったことだったなんて…,며칠간 가장 큰 화재였는데.. 모두 네가 해낸 일이었다니..,何日間か、一番の話題だったのに…全部、お前がやったことだったなんて…
<!MissingKey:4235:…三つ！ううぐっ！>,…三つ！ううぐっ！,..셋! 으으윽!,…三つ！ううぐっ！
<!MissingKey:4236:…ラマシュトゥ…>,…ラマシュトゥ…,..라마슈투..,…ラマシュトゥ…
<!MissingKey:4237:元の感情に、ブーストを、かける、というか。関心が、好意になり、愛情に変わり、愛にまで、到達する過程を、大幅に、短縮させてくれるんだ。>,元の感情に、ブーストを、かける、というか。関心が、好意になり、愛情に変わり、愛にまで、到達する過程を、大幅に、短縮させてくれるんだ。,"원래의 감정에 부스트를 다는 거랄까. 관심이 호감이 되고, 애정으로 변하고, 사랑까지 도달하는 과정을 대폭 단축시켜 주는 거지.",元の感情に、ブーストを、かける、というか。関心が、好意になり、愛情に変わり、愛にまで、到達する過程を、大幅に、短縮させてくれるんだ。
<!MissingKey:4238:…？何をしようと…>,…？何をしようと…,..? 뭘 하려는..,…？何をしようと…
<!MissingKey:4239:怜奈と舞、二人とも、仲良くなってから、また、来いよ？>,怜奈と舞、二人とも、仲良くなってから、また、来いよ？,"레이나와 마이, 둘 다 친해진 다음에 다시 오라고?",怜奈と舞、二人とも、仲良くなってから、また、来いよ？
<!MissingKey:4240:ええ。終着点の存在を、これまで知らずにいましたから…それでは、急ぎましょう。>,ええ。終着点の存在を、これまで知らずにいましたから…それでは、急ぎましょう。,맞아요. 종착점의 존재를 그동안 모르고 있었으니.. 그럼 이제 서두르도록 하죠.,ええ。終着点の存在を、これまで知らずにいましたから…それでは、急ぎましょう。
<!MissingKey:4241:助けを、求められるのは、コニアルしかいないからな。>,助けを、求められるのは、コニアルしかいないからな。,도움을 받을 수 있는 건 코니알밖에 없으니까.,助けを、求められるのは、コニアルしかいないからな。
<!MissingKey:4242:俺が、か？>,俺が、か？,나 말이야?,俺が、か？
,,,
,,,
,,,
<!MissingKey:4246:おまんこに入れたって、勘違いするくらい、いいだろ？へへっ…うぐん…あ…>,おまんこに入れたって、勘違いするくらい、いいだろ？へへっ…うぐん…あ…,보지에 넣은 걸로 착각할 정도로 좋지? 헤헷.. 읏응.. 아..,おまんこに入れたって、勘違いするくらい、いいだろ？へへっ…うぐん…あ…
